Product.new_cell,Product.dualband,Product.refurb_new,Product.hnd_price,Product.hnd_webcap,Product.eqpdays
U,Y,0,59.98999023,WCMB,346
N,Y,0,149.9899902,WCMB,96
U,Y,0,99.98999023,WCMB,346
U,Y,0,129.9899902,WCMB,300
U,Y,0,149.9899902,WCMB,238
U,Y,0,79.98999023,WCMB,407
U,Y,0,79.98999023,WCMB,332
Y,Y,0,149.9899902,WCMB,300
U,Y,0,199.9899902,WCMB,141
U,Y,0,199.9899902,WCMB,346
N,Y,0,149.9899902,WCMB,238
U,T,0,99.98999023,WCMB,407
U,N,0,129.9899902,WCMB,238
U,N,0,129.9899902,WCMB,238
U,T,0,99.98999023,WCMB,300
U,Y,0,59.98999023,WCMB,300
U,Y,0,59.98999023,WCMB,237
U,Y,0,149.9899902,WCMB,346
Y,N,1,79.98999023,WCMB,213
Y,Y,0,149.9899902,WCMB,238
U,Y,0,59.98999023,WCMB,346
U,Y,0,129.9899902,WCMB,306
U,Y,0,199.9899902,WCMB,284
U,Y,0,149.9899902,WCMB,300
U,Y,0,149.9899902,WCMB,346
U,Y,0,149.9899902,WCMB,346
U,N,1,79.98999023,WCMB,247
U,Y,0,129.9899902,WCMB,346
U,Y,0,129.9899902,WCMB,407
U,N,0,29.98999023,WC,346
N,Y,0,149.9899902,WCMB,238
U,Y,0,149.9899902,WCMB,238
U,T,0,99.98999023,WCMB,105
U,T,0,99.98999023,WCMB,407
U,N,1,79.98999023,WCMB,400
U,Y,0,149.9899902,WCMB,300
U,Y,0,149.9899902,WCMB,218
U,N,0,29.98999023,WC,238
Y,Y,1,129.9899902,WCMB,46
U,Y,0,199.9899902,WCMB,238
U,Y,0,59.98999023,WCMB,238
U,Y,0,199.9899902,WCMB,158
U,Y,1,99.98999023,WCMB,115
U,Y,0,149.9899902,WCMB,225
U,Y,0,129.9899902,WCMB,346
U,Y,0,149.9899902,WCMB,152
U,Y,0,199.9899902,WCMB,300
U,N,0,129.9899902,WCMB,246
U,Y,0,149.9899902,WCMB,346
U,Y,0,149.9899902,WCMB,346
U,Y,0,199.9899902,WCMB,346
U,N,0,129.9899902,WCMB,407
U,Y,0,149.9899902,WCMB,300
U,Y,0,129.9899902,WCMB,346
N,Y,0,59.98999023,WCMB,346
Y,N,0,29.98999023,UNKW,346
U,N,0,129.9899902,WCMB,117
U,Y,0,149.9899902,WCMB,346
U,Y,0,149.9899902,WCMB,346
U,Y,0,199.9899902,WCMB,238
Y,N,0,129.9899902,WCMB,407
U,Y,0,199.9899902,WCMB,407
U,Y,0,129.9899902,WCMB,407
U,Y,0,149.9899902,WCMB,299
U,Y,0,29.98999023,WC,14
U,N,0,29.98999023,UNKW,237
U,Y,0,149.9899902,WCMB,345
Y,Y,0,149.9899902,WCMB,406
U,N,0,129.9899902,WCMB,345
Y,Y,0,199.9899902,WCMB,345
U,Y,0,199.9899902,WCMB,345
U,Y,0,59.98999023,WCMB,345
Y,Y,1,29.98999023,WCMB,150
Y,N,0,399.9899902,WCMB,18
Y,Y,0,59.98999023,WCMB,237
U,T,0,99.98999023,WCMB,100
Y,Y,0,79.98999023,WCMB,214
U,N,0,129.9899902,WCMB,66
U,Y,0,199.9899902,WCMB,406
U,Y,0,79.98999023,WCMB,345
U,Y,0,129.9899902,WCMB,237
U,Y,1,99.98999023,WCMB,186
Y,Y,0,129.9899902,WCMB,345
N,N,0,129.9899902,WCMB,406
Y,Y,0,149.9899902,WCMB,345
U,Y,0,149.9899902,WCMB,237
U,N,0,79.98999023,WC,345
U,Y,0,59.98999023,WCMB,345
U,Y,0,59.98999023,WCMB,345
U,N,1,9.989997864,UNKW,132
U,N,0,129.9899902,WCMB,237
U,Y,0,129.9899902,WCMB,237
U,Y,0,149.9899902,WCMB,86
Y,Y,0,199.9899902,WCMB,345
Y,Y,0,59.98999023,WCMB,406
U,Y,0,149.9899902,WCMB,206
Y,Y,0,149.9899902,WCMB,299
Y,Y,0,129.9899902,WCMB,237
U,N,0,29.98999023,UNKW,406
U,Y,0,149.9899902,WCMB,286
Y,N,0,129.9899902,WCMB,237
U,Y,0,149.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,299
U,Y,0,59.98999023,WCMB,345
U,N,1,9.989997864,UNKW,125
Y,Y,0,59.98999023,WCMB,237
N,Y,0,199.9899902,WCMB,180
U,T,0,99.98999023,WCMB,345
U,T,0,99.98999023,WCMB,345
U,Y,0,129.9899902,WCMB,345
U,Y,0,149.9899902,WCMB,299
Y,Y,0,59.98999023,WCMB,298
U,Y,0,59.98999023,WCMB,345
Y,T,0,99.98999023,WCMB,322
U,Y,0,59.98999023,WCMB,77
U,Y,0,149.9899902,WCMB,345
U,Y,0,29.98999023,WC,406
Y,Y,0,199.9899902,WCMB,278
U,N,0,29.98999023,WC,406
U,Y,0,59.98999023,WCMB,237
U,Y,0,129.9899902,WCMB,108
U,Y,0,199.9899902,WCMB,15
Y,Y,0,29.98999023,WC,237
U,Y,1,79.98999023,WCMB,247
U,Y,0,29.98999023,WC,237
N,N,0,79.98999023,WC,237
U,Y,0,199.9899902,WCMB,406
Y,Y,0,149.9899902,WCMB,345
U,N,1,39.98999023,WC,406
U,Y,0,29.98999023,WC,406
U,Y,0,149.9899902,WCMB,74
U,T,0,99.98999023,WCMB,94
U,Y,0,149.9899902,WCMB,57
U,Y,0,59.98999023,WCMB,28
U,Y,0,149.9899902,WCMB,345
U,Y,0,149.9899902,WCMB,406
Y,Y,0,149.9899902,WCMB,403
Y,N,1,9.989997864,UNKW,406
U,Y,0,129.9899902,WCMB,237
U,Y,0,149.9899902,WCMB,237
U,Y,0,149.9899902,WCMB,345
U,T,0,99.98999023,WCMB,345
N,T,0,99.98999023,WCMB,338
Y,Y,0,129.9899902,WCMB,345
U,Y,0,199.9899902,WCMB,237
U,Y,1,29.98999023,WCMB,145
N,Y,0,149.9899902,WCMB,237
U,Y,0,149.9899902,WCMB,299
U,Y,0,29.98999023,WC,345
N,Y,1,79.98999023,WCMB,240
Y,Y,0,199.9899902,WCMB,299
U,Y,0,59.98999023,WCMB,345
U,Y,0,149.9899902,WCMB,345
U,T,1,59.98999023,WCMB,199
U,N,0,29.98999023,WCMB,406
U,Y,0,59.98999023,WCMB,299
U,Y,0,149.9899902,WCMB,237
U,N,0,79.98999023,WC,299
U,Y,0,199.9899902,WCMB,299
Y,Y,0,149.9899902,WCMB,237
Y,Y,0,149.9899902,WCMB,295
U,Y,0,149.9899902,WCMB,345
U,Y,0,199.9899902,WCMB,345
U,Y,1,99.98999023,WCMB,192
Y,N,0,129.9899902,WCMB,102
Y,Y,0,149.9899902,WCMB,345
U,Y,0,129.9899902,WCMB,400
Y,Y,0,29.98999023,WC,237
U,Y,0,129.9899902,WCMB,237
U,T,1,59.98999023,WCMB,93
U,Y,1,99.98999023,WCMB,179
U,Y,0,149.9899902,WCMB,345
U,Y,1,79.98999023,WCMB,11
U,Y,0,149.9899902,WCMB,406
U,Y,0,199.9899902,WCMB,345
Y,Y,0,79.98999023,WCMB,237
U,Y,1,99.98999023,WCMB,128
U,Y,0,129.9899902,WCMB,345
U,Y,0,149.9899902,WCMB,299
U,Y,0,29.98999023,WC,345
U,Y,0,59.98999023,WCMB,345
U,Y,1,99.98999023,WCMB,99
U,Y,1,99.98999023,WCMB,37
U,Y,0,199.9899902,WCMB,299
U,N,0,129.9899902,WCMB,13
N,T,0,99.98999023,WCMB,299
U,Y,0,129.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,406
N,Y,1,29.98999023,WCMB,194
U,T,1,99.98999023,WCMB,20
U,Y,0,29.98999023,WC,345
Y,Y,0,79.98999023,WCMB,406
U,Y,0,199.9899902,WCMB,345
U,Y,1,129.9899902,WCMB,15
U,Y,0,149.9899902,WCMB,299
U,N,0,129.9899902,WCMB,237
Y,Y,1,39.98999023,WCMB,319
U,N,0,129.9899902,WCMB,254
Y,Y,1,9.989997864,WC,163
N,Y,0,199.9899902,WCMB,236
U,Y,0,129.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,130
U,Y,1,29.98999023,WCMB,88
U,Y,0,79.98999023,WCMB,345
Y,Y,0,129.9899902,WCMB,345
N,Y,0,199.9899902,WCMB,345
Y,Y,0,79.98999023,WCMB,345
U,Y,0,149.9899902,WCMB,258
U,Y,0,149.9899902,WCMB,299
Y,Y,0,149.9899902,WCMB,299
U,Y,0,149.9899902,WCMB,345
U,Y,0,199.9899902,WCMB,345
U,N,0,129.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,406
N,Y,1,79.98999023,WCMB,356
U,Y,1,99.98999023,WCMB,108
N,Y,0,149.9899902,WCMB,237
U,Y,0,149.9899902,WCMB,299
U,T,0,99.98999023,WCMB,299
U,Y,1,79.98999023,WCMB,174
Y,N,0,129.9899902,WCMB,83
U,N,1,79.98999023,WCMB,113
U,Y,0,59.98999023,WCMB,406
U,Y,0,129.9899902,WCMB,345
Y,Y,1,99.98999023,WCMB,196
U,Y,0,149.9899902,WCMB,237
U,Y,0,149.9899902,WCMB,345
Y,Y,0,149.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,299
U,Y,0,149.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,406
U,Y,0,79.98999023,WCMB,237
U,N,0,129.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,406
U,Y,0,199.9899902,WCMB,237
U,Y,0,79.98999023,WCMB,299
U,Y,0,149.9899902,WCMB,223
U,Y,0,59.98999023,WCMB,345
U,Y,0,199.9899902,WCMB,406
U,Y,0,199.9899902,WCMB,345
U,Y,0,199.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,406
U,Y,0,149.9899902,WCMB,299
N,N,0,129.9899902,WCMB,216
U,Y,0,59.98999023,WCMB,406
U,Y,0,149.9899902,WCMB,299
U,N,0,29.98999023,WC,237
Y,Y,0,129.9899902,WCMB,237
U,Y,0,199.9899902,WCMB,94
U,Y,1,79.98999023,WCMB,239
U,Y,0,149.9899902,WCMB,299
U,T,1,129.9899902,WCMB,27
U,N,0,129.9899902,WCMB,298
U,Y,0,149.9899902,WCMB,298
U,Y,0,199.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,298
U,N,0,129.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,172
U,Y,0,149.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,405
N,Y,0,149.9899902,WCMB,236
U,Y,0,149.9899902,WCMB,187
U,Y,1,79.98999023,WCMB,336
U,Y,0,129.9899902,WCMB,344
U,Y,0,129.9899902,WCMB,236
U,Y,0,199.9899902,WCMB,405
N,Y,1,99.98999023,WCMB,88
U,Y,0,149.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,344
Y,T,0,99.98999023,WCMB,344
U,Y,0,249.9899902,WCMB,74
Y,Y,0,149.9899902,WCMB,236
Y,Y,0,149.9899902,WCMB,298
U,Y,0,59.98999023,WCMB,344
U,T,0,99.98999023,WCMB,236
U,Y,0,149.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,47
U,Y,0,149.9899902,WCMB,344
N,Y,0,129.9899902,WCMB,12
U,N,0,129.9899902,WCMB,344
U,Y,1,129.9899902,WCMB,33
U,Y,0,59.98999023,WCMB,337
U,Y,0,149.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,298
U,Y,0,149.9899902,WCMB,344
N,Y,0,149.9899902,WCMB,298
Y,Y,0,149.9899902,WCMB,298
Y,Y,0,149.9899902,WCMB,298
U,Y,0,199.9899902,WCMB,405
N,N,0,129.9899902,WCMB,182
U,Y,1,129.9899902,WCMB,324
U,Y,0,149.9899902,WCMB,236
U,Y,0,199.9899902,WCMB,214
Y,Y,0,149.9899902,WCMB,344
U,Y,0,29.98999023,WC,344
U,Y,0,149.9899902,WCMB,236
U,Y,0,99.98999023,WCMB,405
Y,Y,0,29.98999023,UNKW,298
U,Y,0,129.9899902,WCMB,344
Y,Y,0,129.9899902,WCMB,331
U,Y,0,199.9899902,WCMB,298
U,Y,1,99.98999023,WCMB,36
U,Y,0,149.9899902,WCMB,124
U,Y,0,79.98999023,WCMB,50
U,Y,0,79.98999023,WCMB,405
U,Y,0,29.98999023,WC,185
Y,Y,0,199.9899902,WCMB,215
N,Y,0,199.9899902,WCMB,236
U,N,0,129.9899902,WCMB,298
Y,T,1,99.98999023,WCMB,97
Y,Y,0,79.98999023,WCMB,236
U,Y,0,149.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,236
U,Y,1,129.9899902,WCMB,82
Y,Y,1,29.98999023,WCMB,229
U,Y,0,79.98999023,WCMB,210
U,Y,0,149.9899902,WCMB,19
U,Y,0,59.98999023,WCMB,236
U,Y,0,59.98999023,WCMB,298
U,Y,0,149.9899902,WCMB,344
U,Y,1,99.98999023,WCMB,96
U,T,0,99.98999023,WCMB,189
U,Y,0,79.98999023,WCMB,405
U,Y,0,149.9899902,WCMB,39
Y,Y,0,199.9899902,WCMB,236
U,Y,1,29.98999023,WCMB,50
Y,Y,0,149.9899902,WCMB,254
Y,Y,0,29.98999023,WC,344
U,Y,0,59.98999023,WCMB,344
Y,Y,0,149.9899902,WCMB,68
U,Y,0,199.9899902,WCMB,238
U,Y,0,149.9899902,WCMB,201
U,Y,0,149.9899902,WCMB,405
N,N,0,129.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,344
Y,Y,0,79.98999023,WCMB,298
U,Y,0,79.98999023,WCMB,405
Y,Y,0,29.98999023,WC,236
U,Y,0,29.98999023,WC,400
Y,Y,0,149.9899902,WCMB,344
U,Y,0,129.9899902,WCMB,405
U,N,0,129.9899902,WCMB,344
U,Y,0,59.98999023,WCMB,344
U,Y,0,199.9899902,WCMB,344
Y,Y,0,149.9899902,WCMB,344
U,Y,1,29.98999023,WCMB,171
U,Y,0,149.9899902,WCMB,344
U,Y,0,199.9899902,WCMB,13
U,Y,0,129.9899902,WCMB,344
U,Y,0,129.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,298
U,N,0,129.9899902,WCMB,298
U,N,1,79.98999023,WCMB,94
Y,Y,0,149.9899902,WCMB,10
U,Y,1,129.9899902,WCMB,196
U,Y,0,59.98999023,WCMB,405
Y,Y,0,149.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,344
U,Y,1,99.98999023,WCMB,78
Y,Y,1,99.98999023,WCMB,313
Y,N,0,129.9899902,WCMB,298
U,Y,0,149.9899902,WCMB,236
U,Y,0,149.9899902,WCMB,154
U,T,0,99.98999023,WCMB,405
U,Y,0,149.9899902,WCMB,405
U,Y,0,59.98999023,WCMB,344
U,Y,0,149.9899902,WCMB,73
U,N,0,29.98999023,WCMB,236
N,Y,0,199.9899902,WCMB,293
U,N,0,129.9899902,WCMB,298
Y,Y,0,79.98999023,WCMB,405
N,Y,0,59.98999023,WCMB,344
Y,Y,0,149.9899902,WCMB,142
U,Y,0,199.9899902,WCMB,66
Y,Y,1,99.98999023,WCMB,236
N,Y,1,29.98999023,WCMB,257
U,Y,0,129.9899902,WCMB,344
U,N,0,129.9899902,WCMB,28
U,Y,0,29.98999023,WC,236
Y,Y,0,149.9899902,WCMB,294
U,Y,0,149.9899902,WCMB,236
U,N,0,129.9899902,WCMB,344
U,Y,0,129.9899902,WCMB,124
U,Y,0,129.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,405
Y,T,0,99.98999023,WCMB,236
U,Y,0,199.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,344
U,Y,0,129.9899902,WCMB,344
U,Y,0,59.98999023,WCMB,298
N,Y,1,99.98999023,WCMB,260
U,N,0,129.9899902,WCMB,298
Y,Y,0,199.9899902,WCMB,236
Y,Y,1,99.98999023,WCMB,46
U,N,0,99.98999023,WC,405
U,Y,0,59.98999023,WCMB,344
U,Y,0,149.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,344
N,Y,0,149.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,405
U,Y,0,129.9899902,WCMB,344
U,Y,0,29.98999023,WC,405
U,N,1,9.989997864,UNKW,298
U,Y,0,59.98999023,WCMB,99
U,Y,0,149.9899902,WCMB,133
U,Y,0,149.9899902,WCMB,236
N,Y,0,199.9899902,WCMB,236
U,Y,0,59.98999023,WCMB,405
U,Y,0,199.9899902,WCMB,405
U,Y,1,99.98999023,WCMB,154
N,N,0,99.98999023,WC,79
U,Y,0,129.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,344
U,Y,0,59.98999023,WCMB,198
U,Y,0,199.9899902,WCMB,405
U,N,0,129.9899902,WCMB,236
U,Y,0,149.9899902,WCMB,169
U,Y,0,129.9899902,WCMB,236
U,Y,0,99.98999023,WCMB,298
N,Y,0,129.9899902,WCMB,344
U,Y,0,149.9899902,WCMB,202
U,Y,0,79.98999023,WCMB,236
U,Y,0,59.98999023,WCMB,236
U,Y,0,149.9899902,WCMB,405
U,Y,0,149.9899902,WCMB,236
U,Y,0,199.9899902,WCMB,344
U,N,0,129.9899902,WCMB,275
U,Y,0,199.9899902,WCMB,298
U,Y,0,79.98999023,WCMB,298
U,Y,0,149.9899902,WCMB,344
U,Y,1,79.98999023,WCMB,321
U,Y,0,149.9899902,WCMB,236
U,T,0,99.98999023,WCMB,405
U,T,0,99.98999023,WCMB,344
U,Y,0,149.9899902,WCMB,236
U,Y,0,59.98999023,WCMB,344
U,Y,0,199.9899902,WCMB,79
Y,Y,0,199.9899902,WCMB,337
U,Y,0,149.9899902,WCMB,404
U,Y,0,149.9899902,WCMB,235
U,Y,0,149.9899902,WCMB,343
U,Y,0,149.9899902,WCMB,404
U,Y,0,149.9899902,WCMB,404
U,Y,0,59.98999023,WCMB,235
U,Y,0,149.9899902,WCMB,297
U,Y,0,59.98999023,WCMB,404
U,Y,0,149.9899902,WCMB,343
U,Y,0,149.9899902,WCMB,259
U,Y,0,129.9899902,WCMB,235
U,Y,0,199.9899902,WCMB,102
U,Y,1,79.98999023,WCMB,188
U,Y,0,149.9899902,WCMB,297
U,Y,0,29.98999023,WC,343
U,Y,0,199.9899902,WCMB,267
U,Y,0,199.9899902,WCMB,31
U,Y,0,129.9899902,WCMB,235
U,N,0,129.9899902,WCMB,223
U,Y,0,149.9899902,WCMB,292
U,Y,0,149.9899902,WCMB,235
U,Y,0,79.98999023,WCMB,404
Y,N,0,29.98999023,WC,343
U,Y,0,149.9899902,WCMB,343
U,Y,0,199.9899902,WCMB,131
Y,T,0,99.98999023,WCMB,403
U,Y,0,29.98999023,UNKW,403
U,N,0,29.98999023,WC,342
U,N,0,129.9899902,WCMB,234
U,Y,1,99.98999023,WCMB,96
U,N,0,129.9899902,WCMB,43
Y,Y,0,79.98999023,WCMB,296
U,Y,1,79.98999023,WCMB,97
U,Y,0,199.9899902,WCMB,284
U,Y,0,149.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,342
Y,Y,0,59.98999023,WCMB,403
U,Y,0,149.9899902,WCMB,342
U,N,1,79.98999023,WCMB,158
U,T,0,99.98999023,WCMB,403
U,Y,0,149.9899902,WCMB,165
U,Y,0,59.98999023,WCMB,342
U,Y,0,79.98999023,WCMB,296
N,N,0,29.98999023,WC,296
Y,Y,0,59.98999023,WCMB,296
Y,Y,0,79.98999023,WCMB,403
U,Y,0,79.98999023,WCMB,234
U,N,0,129.9899902,WCMB,403
U,N,0,129.9899902,WCMB,342
U,Y,0,59.98999023,WCMB,342
U,Y,0,149.9899902,WCMB,110
N,N,0,29.98999023,UNKW,342
U,Y,0,149.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,234
U,Y,0,149.9899902,WCMB,296
U,Y,0,149.9899902,WCMB,234
U,Y,0,149.9899902,WCMB,403
U,Y,0,59.98999023,WCMB,403
U,Y,0,29.98999023,WC,388
U,Y,1,99.98999023,WCMB,33
N,Y,0,29.98999023,WC,403
Y,T,0,99.98999023,WCMB,234
Y,N,1,9.989997864,WC,403
N,Y,0,149.9899902,WCMB,403
Y,Y,0,149.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,342
N,T,0,99.98999023,WCMB,391
U,N,0,9.989997864,UNKW,260
U,Y,0,199.9899902,WCMB,403
U,Y,0,199.9899902,WCMB,180
Y,Y,0,129.9899902,WCMB,342
U,Y,0,199.9899902,WCMB,403
Y,Y,0,79.98999023,WCMB,296
Y,Y,0,149.9899902,WCMB,234
U,Y,0,149.9899902,WCMB,234
Y,Y,0,149.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,342
U,Y,0,199.9899902,WCMB,19
U,Y,0,149.9899902,WCMB,342
U,Y,0,129.9899902,WCMB,342
N,Y,0,129.9899902,WCMB,154
U,Y,0,149.9899902,WCMB,342
U,Y,0,59.98999023,WCMB,342
N,Y,0,29.98999023,WC,342
U,Y,0,79.98999023,WCMB,234
Y,Y,0,129.9899902,WCMB,296
U,Y,0,79.98999023,WCMB,234
Y,Y,0,59.98999023,WCMB,234
U,Y,0,149.9899902,WCMB,296
Y,Y,0,199.9899902,WCMB,403
U,N,0,29.98999023,WC,234
Y,Y,0,199.9899902,WCMB,296
Y,Y,0,149.9899902,WCMB,296
U,Y,0,149.9899902,WCMB,209
Y,Y,1,39.98999023,WCMB,296
Y,N,0,129.9899902,WCMB,403
Y,Y,1,129.9899902,WCMB,23
U,Y,0,59.98999023,WCMB,234
Y,Y,0,149.9899902,WCMB,234
U,Y,0,149.9899902,WCMB,403
U,N,0,129.9899902,WCMB,403
U,Y,0,149.9899902,WCMB,403
U,Y,0,199.9899902,WCMB,234
U,T,0,99.98999023,WCMB,131
U,Y,0,149.9899902,WCMB,161
U,N,0,129.9899902,WCMB,202
U,Y,0,199.9899902,WCMB,342
N,Y,0,79.98999023,WCMB,271
U,N,0,129.9899902,WCMB,13
U,Y,0,149.9899902,WCMB,342
Y,Y,0,149.9899902,WCMB,290
Y,Y,0,129.9899902,WCMB,342
Y,Y,0,79.98999023,WCMB,342
Y,Y,0,129.9899902,WCMB,296
U,Y,0,199.9899902,WCMB,234
U,Y,0,29.98999023,WC,342
U,T,1,59.98999023,WCMB,82
N,Y,0,199.9899902,WCMB,403
Y,N,0,129.9899902,WCMB,34
U,T,0,99.98999023,WCMB,342
U,Y,0,199.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,342
U,N,0,129.9899902,WCMB,403
U,N,0,29.98999023,WCMB,336
N,Y,0,59.98999023,WCMB,234
U,Y,0,129.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,403
U,Y,0,79.98999023,WCMB,403
U,Y,0,149.9899902,WCMB,403
U,Y,1,79.98999023,WCMB,48
Y,Y,0,149.9899902,WCMB,234
Y,Y,0,29.98999023,WC,342
Y,Y,0,59.98999023,WCMB,74
U,T,0,99.98999023,WCMB,342
Y,N,0,129.9899902,WCMB,248
U,Y,0,149.9899902,WCMB,342
U,N,0,79.98999023,WC,342
U,Y,0,199.9899902,WCMB,234
Y,Y,0,149.9899902,WCMB,296
U,Y,0,149.9899902,WCMB,234
Y,Y,0,199.9899902,WCMB,234
U,T,0,99.98999023,WCMB,234
Y,Y,0,79.98999023,WCMB,342
Y,Y,0,149.9899902,WCMB,314
U,N,0,129.9899902,WCMB,131
U,Y,0,149.9899902,WCMB,342
U,Y,0,129.9899902,WCMB,234
U,Y,0,149.9899902,WCMB,342
U,Y,0,79.98999023,WCMB,403
Y,Y,0,59.98999023,WCMB,234
U,Y,0,199.9899902,WCMB,342
U,T,0,99.98999023,WCMB,234
U,N,0,129.9899902,WCMB,403
U,Y,0,129.9899902,WCMB,297
U,Y,0,149.9899902,WCMB,342
N,Y,0,149.9899902,WCMB,377
U,T,0,99.98999023,WCMB,296
Y,U,0,99.98999023,UNKW,9
N,Y,0,129.9899902,WCMB,51
U,Y,1,29.98999023,WCMB,296
U,Y,0,199.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,403
U,Y,0,129.9899902,WCMB,296
U,Y,0,149.9899902,WCMB,186
U,N,0,129.9899902,WCMB,5
U,T,0,99.98999023,WCMB,403
U,N,0,129.9899902,WCMB,296
Y,Y,0,199.9899902,WCMB,256
U,Y,0,129.9899902,WCMB,234
N,Y,0,199.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,342
U,Y,0,199.9899902,WCMB,296
U,Y,0,149.9899902,WCMB,234
U,Y,0,199.9899902,WCMB,296
U,Y,1,99.98999023,WCMB,132
U,T,0,99.98999023,WCMB,60
Y,Y,0,29.98999023,WC,403
Y,Y,0,199.9899902,WCMB,403
U,Y,0,79.98999023,WCMB,342
U,N,0,129.9899902,WCMB,234
Y,Y,0,199.9899902,WCMB,403
U,T,0,99.98999023,WCMB,262
Y,Y,0,149.9899902,WCMB,403
U,N,0,59.98999023,WC,296
U,Y,0,59.98999023,WCMB,342
U,N,0,129.9899902,WCMB,278
U,Y,0,199.9899902,WCMB,403
U,Y,0,129.9899902,WCMB,342
U,Y,1,99.98999023,WCMB,81
U,Y,0,59.98999023,WCMB,342
U,Y,0,149.9899902,WCMB,403
U,Y,0,129.9899902,WCMB,296
U,Y,0,79.98999023,WCMB,234
Y,T,0,99.98999023,WCMB,160
U,N,0,129.9899902,WCMB,234
U,N,0,129.9899902,WCMB,342
U,N,0,129.9899902,WCMB,342
Y,T,0,99.98999023,WCMB,342
Y,Y,0,79.98999023,WCMB,342
U,Y,0,199.9899902,WCMB,222
Y,Y,0,79.98999023,WCMB,333
U,Y,0,149.9899902,WCMB,342
U,T,0,99.98999023,WCMB,179
Y,Y,0,129.9899902,WCMB,342
N,Y,0,149.9899902,WCMB,342
U,Y,1,99.98999023,WCMB,65
Y,N,0,129.9899902,WCMB,342
N,Y,0,149.9899902,WCMB,403
Y,Y,0,29.98999023,WC,403
U,Y,0,149.9899902,WCMB,342
Y,Y,1,99.98999023,WCMB,342
U,Y,0,149.9899902,WCMB,342
U,Y,0,79.98999023,WCMB,234
U,Y,0,149.9899902,WCMB,342
U,Y,0,79.98999023,WCMB,400
Y,Y,0,129.9899902,WCMB,296
U,Y,0,149.9899902,WCMB,234
U,Y,0,59.98999023,WCMB,296
U,Y,1,79.98999023,WCMB,345
U,Y,0,149.9899902,WCMB,283
N,Y,0,149.9899902,WCMB,296
U,Y,0,249.9899902,WCMB,29
U,Y,0,199.9899902,WCMB,403
N,Y,0,149.9899902,WCMB,180
U,Y,0,199.9899902,WCMB,234
U,Y,1,99.98999023,WCMB,184
U,T,0,99.98999023,WCMB,342
U,Y,0,149.9899902,WCMB,234
U,N,0,129.9899902,WCMB,78
N,Y,0,59.98999023,WCMB,234
Y,Y,0,149.9899902,WCMB,342
U,T,0,99.98999023,WCMB,403
N,Y,0,129.9899902,WCMB,391
U,Y,1,99.98999023,WCMB,383
U,Y,0,79.98999023,WCMB,342
U,Y,0,29.98999023,UNKW,403
Y,Y,0,199.9899902,WCMB,296
Y,Y,0,129.9899902,WCMB,296
U,Y,0,149.9899902,WCMB,336
U,N,0,29.98999023,WC,296
U,Y,0,149.9899902,WCMB,180
Y,Y,0,149.9899902,WCMB,189
Y,Y,0,79.98999023,WCMB,342
U,Y,0,149.9899902,WCMB,342
U,Y,0,129.9899902,WCMB,403
U,Y,0,149.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,342
U,Y,0,149.9899902,WCMB,234
U,Y,0,129.9899902,WCMB,403
U,Y,0,199.9899902,WCMB,403
U,Y,0,149.9899902,WCMB,278
U,Y,0,199.9899902,WCMB,71
U,N,0,129.9899902,WCMB,25
U,Y,0,29.98999023,UNKW,403
U,N,0,129.9899902,WCMB,16
U,Y,1,79.98999023,WCMB,202
U,Y,0,149.9899902,WCMB,118
Y,Y,0,149.9899902,WCMB,208
U,Y,0,149.9899902,WCMB,36
Y,Y,0,79.98999023,WCMB,234
U,Y,0,59.98999023,WCMB,403
