Customer_info$Customer.Customer_ID,Product.new_cell,Product.dualband,Product.refurb_new,Product.hnd_price,Product.hnd_webcap,Product.eqpdays
1071007,U,T,N,99.98999023,WCMB,314
1071008,U,Y,N,149.9899902,WCMB,252
1071009,U,T,N,99.98999023,WCMB,35
1071010,U,Y,N,29.98999023,WC,421
1071011,U,Y,N,149.9899902,WCMB,421
1071012,Y,N,N,129.9899902,WCMB,80
1071013,U,Y,N,149.9899902,WCMB,190
1071014,U,N,N,129.9899902,WCMB,332
1071015,U,Y,N,149.9899902,WCMB,360
1071016,U,Y,N,149.9899902,WCMB,421
1071017,U,Y,N,199.9899902,WCMB,326
1071018,Y,Y,R,129.9899902,WCMB,82
1071019,Y,Y,N,29.98999023,WC,313
1071020,U,Y,N,199.9899902,WCMB,251
1071021,U,Y,N,59.98999023,WCMB,313
1071022,U,N,N,129.9899902,WCMB,313
1071023,U,Y,N,129.9899902,WCMB,359
1071024,U,Y,N,59.98999023,WCMB,313
1071025,Y,Y,N,149.9899902,WCMB,313
1071026,N,N,N,59.98999023,WC,352
1071027,U,Y,N,149.9899902,WCMB,104
1071028,U,Y,N,59.98999023,WCMB,420
1071029,Y,Y,N,59.98999023,WCMB,359
1071030,U,Y,N,199.9899902,WCMB,200
1071031,Y,N,N,129.9899902,WCMB,420
1071032,U,Y,N,149.9899902,WCMB,313
1071033,U,Y,N,79.98999023,WCMB,251
1071034,N,Y,N,199.9899902,WCMB,26
1071035,U,Y,N,149.9899902,WCMB,251
1071036,U,Y,N,199.9899902,WCMB,17
1071037,U,Y,R,99.98999023,WCMB,-2
1071038,Y,N,N,129.9899902,WCMB,420
1071039,U,Y,N,79.98999023,WCMB,251
1071040,Y,Y,N,149.9899902,WCMB,313
1071041,Y,Y,N,149.9899902,WCMB,313
1071042,N,Y,N,59.98999023,WCMB,251
1071043,U,Y,N,129.9899902,WCMB,313
1071044,N,Y,N,129.9899902,WCMB,313
1071045,U,Y,N,199.9899902,WCMB,359
1071046,U,Y,N,199.9899902,WCMB,151
1071047,U,Y,R,99.98999023,WCMB,166
1071048,U,Y,N,79.98999023,WCMB,251
1071049,U,Y,N,149.9899902,WCMB,344
1071050,Y,N,R,79.98999023,WCMB,139
1071051,U,Y,N,29.98999023,WC,313
1071052,U,Y,N,29.98999023,WC,420
1071053,U,Y,N,199.9899902,WCMB,313
1071054,U,Y,N,149.9899902,WCMB,251
1071055,N,N,N,129.9899902,WCMB,313
1071056,Y,Y,N,129.9899902,WCMB,251
1071057,N,N,N,129.9899902,WCMB,52
1071058,U,Y,N,59.98999023,WCMB,251
1071059,Y,T,N,99.98999023,WCMB,251
1071060,N,T,N,99.98999023,WCMB,54
1071061,U,Y,N,199.9899902,WCMB,359
1071062,N,Y,R,99.98999023,WCMB,25
1071063,U,Y,N,99.98999023,WCMB,420
1071064,U,Y,N,129.9899902,WCMB,313
1071065,Y,Y,N,129.9899902,WCMB,359
1071066,U,Y,N,29.98999023,WC,420
1071067,N,T,N,99.98999023,WCMB,310
1071068,Y,N,N,129.9899902,WCMB,251
1071069,U,Y,N,149.9899902,WCMB,147
1071070,Y,Y,N,149.9899902,WCMB,359
1071071,U,Y,N,29.98999023,WC,251
1071072,U,Y,N,149.9899902,WCMB,359
1071073,N,Y,N,199.9899902,WCMB,251
1071074,U,N,N,129.9899902,WCMB,359
1071075,U,Y,N,199.9899902,WCMB,359
1071076,Y,Y,N,199.9899902,WCMB,420
1071077,Y,N,N,129.9899902,WCMB,244
1071078,U,Y,N,149.9899902,WCMB,251
1071079,N,Y,N,199.9899902,WCMB,136
1071080,U,Y,N,199.9899902,WCMB,359
1071081,N,Y,N,79.98999023,WCMB,294
1071082,Y,Y,N,79.98999023,WCMB,313
1071083,N,Y,N,79.98999023,WCMB,359
1071084,Y,N,N,129.9899902,WCMB,420
1071085,U,Y,N,149.9899902,WCMB,251
1071086,U,Y,N,199.9899902,WCMB,251
1071087,U,Y,N,199.9899902,WCMB,313
1071088,U,Y,N,149.9899902,WCMB,251
1071089,U,N,N,129.9899902,WCMB,313
1071090,U,N,N,29.98999023,NA,313
1071091,U,N,N,129.9899902,WCMB,251
1071092,Y,Y,N,129.9899902,WCMB,313
1071093,U,Y,N,59.98999023,WCMB,420
1071094,U,Y,N,59.98999023,WCMB,313
1071095,U,Y,N,149.9899902,WCMB,251
1071096,Y,Y,N,149.9899902,WCMB,250
1071097,Y,Y,N,129.9899902,WCMB,313
1071098,Y,Y,N,59.98999023,WCMB,359
1071099,N,Y,R,129.9899902,WCMB,241
1071100,Y,T,N,99.98999023,WCMB,313
1071101,U,Y,N,59.98999023,WCMB,359
1071102,U,Y,N,149.9899902,WCMB,359
1071103,U,N,N,129.9899902,WCMB,313
1071104,U,Y,R,99.98999023,WCMB,284
1071105,N,Y,N,149.9899902,WCMB,420
1071106,Y,Y,N,129.9899902,WCMB,251
1071107,U,Y,N,129.9899902,WCMB,117
1071108,U,Y,N,59.98999023,WCMB,313
1071109,U,Y,R,99.98999023,WCMB,170
1071110,U,Y,N,149.9899902,WCMB,359
1071111,U,Y,N,149.9899902,WCMB,251
1071112,U,Y,N,199.9899902,WCMB,313
1071113,U,Y,N,149.9899902,WCMB,313
1071114,U,Y,N,59.98999023,WCMB,359
1071115,U,Y,R,129.9899902,WCMB,60
1071116,U,N,N,29.98999023,NA,359
1071117,Y,Y,N,149.9899902,WCMB,313
1071118,U,Y,R,129.9899902,WCMB,225
1071119,Y,N,R,79.98999023,WCMB,77
1071120,U,Y,N,79.98999023,WCMB,251
1071121,U,Y,N,149.9899902,WCMB,251
1071122,U,Y,N,29.98999023,WC,359
1071123,N,N,N,129.9899902,WCMB,29
1071124,Y,Y,R,9.989997864,WC,308
1071125,Y,Y,N,149.9899902,WCMB,313
1071126,U,Y,R,99.98999023,WCMB,17
1071127,Y,Y,N,149.9899902,WCMB,359
1071128,U,Y,N,129.9899902,WCMB,313
1071129,N,N,R,9.989997864,NA,359
1071130,U,Y,N,199.9899902,WCMB,313
1071131,U,Y,N,199.9899902,WCMB,359
1071132,N,Y,R,99.98999023,WCMB,263
1071133,U,Y,N,149.9899902,WCMB,251
1071134,Y,N,R,9.989997864,WC,313
1071135,U,Y,R,9.989997864,WC,307
1071136,Y,N,R,9.989997864,WC,313
1071137,N,N,N,29.98999023,NA,313
1071138,U,Y,N,149.9899902,WCMB,251
1071139,Y,Y,N,79.98999023,WCMB,420
1071140,U,Y,N,129.9899902,WCMB,298
1071141,U,Y,N,149.9899902,WCMB,313
1071142,U,Y,N,149.9899902,WCMB,313
1071143,Y,N,N,129.9899902,WCMB,359
1071144,Y,N,R,9.989997864,NA,359
1071145,U,Y,N,149.9899902,WCMB,313
1071146,U,N,N,129.9899902,WCMB,251
1071147,U,Y,N,149.9899902,WCMB,251
1071148,N,Y,N,59.98999023,WCMB,313
1071149,U,Y,N,149.9899902,WCMB,313
1071150,U,Y,R,29.98999023,WCMB,164
1071151,U,Y,N,199.9899902,WCMB,251
1071152,N,T,R,99.98999023,WCMB,77
1071153,U,Y,N,149.9899902,WCMB,55
1071154,U,Y,N,199.9899902,WCMB,55
1071155,U,Y,N,149.9899902,WCMB,181
1071156,U,Y,N,149.9899902,WCMB,313
1071157,U,N,N,129.9899902,WCMB,251
1071158,U,Y,N,29.98999023,NA,313
1071159,U,Y,N,149.9899902,WCMB,313
1071160,U,Y,N,149.9899902,WCMB,313
1071161,U,Y,N,129.9899902,WCMB,251
1071162,U,N,N,129.9899902,WCMB,238
1071163,U,Y,N,29.98999023,NA,359
1071164,U,U,N,NA,UNKW,29
1071165,U,Y,N,149.9899902,WCMB,175
1071166,N,Y,R,159.9899902,WCMB,21
1071167,U,Y,N,29.98999023,WC,312
1071168,Y,N,N,NA,WC,32
1071169,U,Y,N,199.9899902,WCMB,419
1071170,U,Y,N,79.98999023,WCMB,250
1071171,U,Y,N,29.98999023,WC,312
1071172,U,Y,N,29.98999023,NA,419
1071173,N,N,N,29.98999023,NA,312
1071174,U,N,N,29.98999023,WC,419
1071175,Y,Y,R,29.98999023,WCMB,119
1071176,U,Y,N,29.98999023,WC,312
1071177,U,Y,N,129.9899902,WCMB,250
1071178,U,Y,N,149.9899902,WCMB,358
1071179,U,Y,R,129.9899902,WCMB,152
1071180,U,Y,N,129.9899902,WCMB,250
1071181,U,Y,N,149.9899902,WCMB,358
1071182,Y,Y,N,129.9899902,WCMB,312
1071183,U,Y,N,59.98999023,WCMB,250
1071184,U,N,R,79.98999023,WCMB,18
1071185,U,Y,N,29.98999023,WC,312
1071186,U,Y,R,99.98999023,WCMB,362
1071187,Y,T,N,199.9899902,WCMB,103
1071188,U,Y,N,79.98999023,WCMB,399
1071189,U,Y,R,129.9899902,WCMB,62
1071190,U,Y,N,149.9899902,WCMB,250
1071191,U,T,N,99.98999023,WCMB,197
1071192,U,T,R,59.98999023,WCMB,18
1071193,Y,N,N,29.98999023,WC,419
1071194,U,Y,N,149.9899902,WCMB,382
1071195,U,Y,N,59.98999023,WCMB,312
1071196,U,N,N,NA,WC,312
1071197,U,Y,N,79.98999023,WCMB,250
1071198,U,N,N,129.9899902,WCMB,350
1071199,N,Y,R,29.98999023,WCMB,312
1071200,U,Y,R,79.98999023,WCMB,53
1071201,N,Y,N,149.9899902,WCMB,106
1071202,Y,N,N,129.9899902,WCMB,419
1071203,U,Y,N,199.9899902,WCMB,419
1071204,U,Y,N,149.9899902,WCMB,419
1071205,U,Y,N,149.9899902,WCMB,419
1071206,U,Y,N,129.9899902,WCMB,419
1071207,U,Y,N,149.9899902,WCMB,358
1071208,U,Y,N,149.9899902,WCMB,419
1071209,U,Y,N,129.9899902,WCMB,312
1071210,N,Y,R,29.98999023,WCMB,188
1071211,U,N,N,129.9899902,WCMB,250
1071212,U,Y,N,129.9899902,WCMB,250
1071213,U,N,N,29.98999023,NA,18
1071214,Y,Y,N,199.9899902,WCMB,299
1071215,U,Y,N,129.9899902,WCMB,358
1071216,N,T,N,99.98999023,WCMB,284
1071217,U,Y,N,129.9899902,WCMB,229
1071218,U,Y,N,149.9899902,WCMB,77
1071219,Y,Y,N,59.98999023,WCMB,358
1071220,U,Y,N,29.98999023,WC,312
1071221,U,N,N,129.9899902,WCMB,419
1071222,N,Y,N,199.9899902,WCMB,18
1071223,U,Y,N,29.98999023,WC,312
1071224,U,Y,N,149.9899902,WCMB,250
1071225,U,Y,N,149.9899902,WCMB,58
1071226,U,Y,N,129.9899902,WCMB,358
1071227,U,Y,R,129.9899902,WCMB,14
1071228,Y,N,N,129.9899902,WCMB,312
1071229,U,Y,N,59.98999023,WCMB,358
1071230,U,Y,N,129.9899902,WCMB,358
1071231,U,N,N,129.9899902,WCMB,312
1071232,U,Y,R,29.98999023,WCMB,349
1071233,U,Y,N,29.98999023,WC,419
1071234,Y,Y,N,149.9899902,WCMB,358
1071235,U,T,N,99.98999023,WCMB,163
1071236,U,Y,N,149.9899902,WCMB,358
1071237,U,Y,N,149.9899902,WCMB,312
1071238,U,Y,R,129.9899902,WCMB,93
1071239,U,T,N,99.98999023,WCMB,419
1071240,U,Y,N,59.98999023,WCMB,250
1071241,U,N,N,129.9899902,WCMB,239
1071242,U,Y,N,149.9899902,WCMB,312
1071243,Y,Y,N,149.9899902,WCMB,250
1071244,Y,Y,N,149.9899902,WCMB,312
1071245,Y,T,N,99.98999023,WCMB,419
1071246,U,Y,N,199.9899902,WCMB,58
1071247,U,Y,N,149.9899902,WCMB,358
1071248,U,Y,N,149.9899902,WCMB,11
1071249,U,T,N,99.98999023,WCMB,310
1071250,U,N,N,129.9899902,WCMB,312
1071251,Y,Y,N,79.98999023,WCMB,173
1071252,Y,N,N,29.98999023,NA,250
1071253,Y,Y,N,199.9899902,WCMB,163
1071254,U,Y,N,149.9899902,WCMB,358
1071255,U,N,N,129.9899902,WCMB,312
1071256,U,Y,N,149.9899902,WCMB,358
1071257,U,N,N,129.9899902,WCMB,250
1071258,N,Y,N,199.9899902,WCMB,358
1071259,U,Y,N,199.9899902,WCMB,312
1071260,U,N,N,29.98999023,NA,419
1071261,Y,N,N,129.9899902,WCMB,113
1071262,U,Y,N,29.98999023,WC,250
1071263,U,N,N,129.9899902,WCMB,250
1071264,U,Y,N,199.9899902,WCMB,250
1071265,Y,Y,N,59.98999023,WCMB,358
1071266,Y,N,N,29.98999023,NA,312
1071267,U,Y,N,149.9899902,WCMB,419
1071268,Y,N,N,NA,WC,310
1071269,U,Y,N,79.98999023,WCMB,358
1071270,U,Y,N,59.98999023,WCMB,250
1071271,U,N,N,29.98999023,WCMB,358
1071272,Y,Y,N,59.98999023,WCMB,312
1071273,U,N,N,29.98999023,WC,250
1071274,U,Y,N,149.9899902,WCMB,358
1071275,Y,Y,N,129.9899902,WCMB,419
1071276,U,Y,N,79.98999023,WCMB,250
1071277,U,Y,N,129.9899902,WCMB,250
1071278,U,Y,N,199.9899902,WCMB,183
1071279,N,Y,N,129.9899902,WCMB,419
1071280,U,Y,N,149.9899902,WCMB,217
1071281,U,T,N,99.98999023,WCMB,250
1071282,U,N,N,129.9899902,WCMB,312
1071283,U,Y,N,129.9899902,WCMB,358
1071284,Y,Y,N,149.9899902,WCMB,312
1071285,U,Y,N,59.98999023,WCMB,358
1071286,U,Y,N,149.9899902,WCMB,312
1071287,U,Y,N,149.9899902,WCMB,419
1071288,U,Y,N,199.9899902,WCMB,145
1071289,U,Y,R,99.98999023,WCMB,70
1071290,Y,Y,R,79.98999023,WCMB,97
1071291,U,Y,R,29.98999023,WCMB,241
1071292,Y,Y,N,29.98999023,WC,419
1071293,U,Y,N,129.9899902,WCMB,250
1071294,N,Y,N,149.9899902,WCMB,250
1071295,U,Y,N,29.98999023,WC,247
1071296,U,Y,N,199.9899902,WCMB,188
1071297,U,Y,N,149.9899902,WCMB,312
1071298,U,Y,N,59.98999023,WCMB,248
1071299,Y,N,N,29.98999023,WCMB,61
1071300,U,Y,R,99.98999023,WCMB,127
1071301,U,N,N,399.9899902,WCMB,249
1071302,U,Y,N,79.98999023,WCMB,249
1071303,U,N,N,NA,WC,21
1071304,Y,Y,N,129.9899902,WCMB,350
1071305,U,Y,N,59.98999023,WCMB,311
1071306,U,N,N,129.9899902,WCMB,249
1071307,U,Y,N,199.9899902,WCMB,161
1071308,U,T,N,99.98999023,WCMB,14
1071309,U,Y,N,129.9899902,WCMB,357
1071310,U,Y,N,129.9899902,WCMB,357
1071311,U,Y,R,29.98999023,WCMB,326
1071312,U,Y,N,59.98999023,WCMB,311
1071313,N,T,N,99.98999023,WCMB,33
1071314,N,Y,N,59.98999023,WCMB,249
1071315,U,Y,N,199.9899902,WCMB,348
1071316,U,Y,N,199.9899902,WCMB,49
1071317,U,Y,N,59.98999023,WCMB,311
1071318,U,N,N,129.9899902,WCMB,357
1071319,Y,N,R,9.989997864,WCMB,241
1071320,Y,Y,N,59.98999023,WCMB,418
1071321,N,Y,N,149.9899902,WCMB,311
1071322,Y,Y,N,149.9899902,WCMB,144
1071323,U,Y,N,59.98999023,WCMB,249
1071324,U,Y,N,149.9899902,WCMB,357
1071325,U,Y,N,129.9899902,WCMB,311
1071326,U,N,N,129.9899902,WCMB,357
1071327,U,Y,N,199.9899902,WCMB,311
1071328,U,Y,N,199.9899902,WCMB,311
1071329,U,N,N,129.9899902,WCMB,6
1071330,U,Y,N,149.9899902,WCMB,311
1071331,U,Y,R,39.98999023,WCMB,311
1071332,U,Y,N,59.98999023,WCMB,311
1071333,U,Y,N,59.98999023,WCMB,249
1071334,Y,T,N,99.98999023,WCMB,311
1071335,N,N,N,129.9899902,WCMB,118
1071336,Y,N,N,129.9899902,WCMB,309
1071337,U,N,N,NA,WC,63
1071338,U,Y,N,59.98999023,WCMB,311
1071339,U,Y,R,29.98999023,WCMB,102
1071340,U,Y,R,129.9899902,WCMB,311
1071341,U,Y,N,149.9899902,WCMB,311
1071342,U,Y,N,59.98999023,WCMB,311
1071343,Y,Y,N,199.9899902,WCMB,30
1071344,U,Y,N,129.9899902,WCMB,311
1071345,U,Y,R,99.98999023,WCMB,168
1071346,U,Y,R,9.989997864,WC,249
1071347,U,N,N,79.98999023,WC,311
1071348,U,Y,N,149.9899902,WCMB,116
1071349,U,Y,N,149.9899902,WCMB,311
1071350,Y,Y,N,129.9899902,WCMB,357
1071351,U,Y,N,149.9899902,WCMB,249
1071352,U,Y,N,79.98999023,WCMB,311
1071353,U,Y,N,59.98999023,WCMB,311
1071354,Y,Y,N,199.9899902,WCMB,70
1071355,U,Y,N,59.98999023,WCMB,249
1071356,N,N,N,29.98999023,NA,357
1071357,Y,Y,R,29.98999023,WCMB,128
1071358,U,Y,N,149.9899902,WCMB,6
1071359,U,T,N,99.98999023,WCMB,118
1071360,U,Y,N,79.98999023,WCMB,418
1071361,U,T,R,59.98999023,WCMB,148
1071362,N,Y,R,99.98999023,WCMB,54
1071363,U,Y,N,199.9899902,WCMB,311
1071364,U,Y,N,149.9899902,WCMB,71
1071365,N,Y,N,59.98999023,WCMB,53
1071366,Y,T,N,99.98999023,WCMB,315
1071367,U,Y,N,79.98999023,WCMB,311
1071368,Y,Y,N,129.9899902,WCMB,357
1071369,U,Y,N,129.9899902,WCMB,418
1071370,U,N,N,29.98999023,NA,249
1071371,U,Y,N,149.9899902,WCMB,311
1071372,U,N,N,29.98999023,WC,357
1071373,U,N,N,129.9899902,WCMB,311
1071374,U,Y,N,199.9899902,WCMB,193
1071375,U,Y,R,29.98999023,WCMB,85
1071376,U,T,N,99.98999023,WCMB,249
1071377,U,Y,R,99.98999023,WCMB,240
1071378,U,Y,N,199.9899902,WCMB,249
1071379,Y,Y,N,59.98999023,WCMB,311
1071380,U,N,N,129.9899902,WCMB,249
1071381,U,Y,N,199.9899902,WCMB,311
1071382,U,Y,N,149.9899902,WCMB,311
1071383,U,T,N,99.98999023,WCMB,311
1071384,Y,N,R,9.989997864,NA,151
1071385,U,Y,N,149.9899902,WCMB,357
1071386,U,Y,N,149.9899902,WCMB,418
1071387,U,Y,N,149.9899902,WCMB,418
1071388,Y,Y,N,149.9899902,WCMB,357
1071389,U,Y,N,59.98999023,WCMB,249
1071390,U,Y,N,79.98999023,WCMB,311
1071391,U,Y,N,149.9899902,WCMB,249
1071392,N,Y,N,199.9899902,WCMB,21
1071393,U,Y,N,149.9899902,WCMB,249
1071394,N,Y,N,79.98999023,WCMB,418
1071395,U,Y,N,149.9899902,WCMB,243
1071396,Y,Y,N,129.9899902,WCMB,310
1071397,N,Y,N,149.9899902,WCMB,187
1071398,U,Y,N,149.9899902,WCMB,193
1071399,U,Y,N,79.98999023,WCMB,311
1071400,U,Y,N,79.98999023,WCMB,346
1071401,U,Y,N,149.9899902,WCMB,357
1071402,U,Y,N,149.9899902,WCMB,418
1071403,U,Y,N,199.9899902,WCMB,309
1071404,U,N,N,129.9899902,WCMB,311
1071405,U,Y,N,149.9899902,WCMB,311
1071406,U,Y,N,29.98999023,WC,248
1071407,U,Y,N,199.9899902,WCMB,311
1071408,U,Y,N,29.98999023,WC,249
1071409,U,Y,N,149.9899902,WCMB,310
1071410,U,Y,N,129.9899902,WCMB,159
1071411,Y,N,N,129.9899902,WCMB,418
1071412,U,Y,R,9.989997864,WC,357
1071413,N,N,N,29.98999023,NA,333
1071414,Y,Y,N,149.9899902,WCMB,418
1071415,U,Y,N,59.98999023,WCMB,249
1071416,U,Y,N,149.9899902,WCMB,418
1071417,U,Y,N,59.98999023,WCMB,418
1071418,Y,N,N,129.9899902,WCMB,249
1071419,U,N,N,129.9899902,WCMB,357
1071420,U,Y,N,199.9899902,WCMB,249
1071421,N,N,N,29.98999023,WC,128
1071422,N,N,N,129.9899902,WCMB,311
1071423,U,Y,N,59.98999023,WCMB,310
1071424,U,Y,N,59.98999023,WCMB,248
1071425,U,Y,N,149.9899902,WCMB,417
1071426,U,Y,N,199.9899902,WCMB,356
1071427,U,Y,R,29.98999023,WCMB,235
1071428,U,N,N,NA,WC,417
1071429,U,Y,N,149.9899902,WCMB,310
1071430,U,T,N,99.98999023,WCMB,339
1071431,U,T,N,99.98999023,WCMB,341
1071432,Y,Y,N,59.98999023,WCMB,310
1071433,U,Y,N,79.98999023,WCMB,417
1071434,U,N,N,129.9899902,WCMB,103
1071435,U,Y,N,79.98999023,WCMB,151
1071436,N,Y,N,59.98999023,WCMB,310
1071437,U,Y,N,149.9899902,WCMB,310
1071438,U,Y,N,149.9899902,WCMB,417
1071439,U,Y,N,149.9899902,WCMB,248
1071440,Y,Y,N,29.98999023,WC,356
1071441,U,Y,R,9.989997864,WC,171
1071442,U,Y,N,29.98999023,WC,356
1071443,U,N,R,9.989997864,WCMB,41
1071444,N,Y,N,29.98999023,NA,310
1071445,U,Y,R,29.98999023,WCMB,250
1071446,Y,Y,R,129.9899902,WCMB,110
1071447,U,Y,N,129.9899902,WCMB,310
1071448,U,Y,N,149.9899902,WCMB,417
1071449,N,Y,N,149.9899902,WCMB,71
1071450,N,N,N,129.9899902,WCMB,356
1071451,Y,Y,N,149.9899902,WCMB,149
1071452,Y,Y,N,199.9899902,WCMB,417
1071453,U,Y,N,29.98999023,NA,248
1071454,Y,Y,N,199.9899902,WCMB,248
1071455,U,Y,N,199.9899902,WCMB,356
1071456,U,Y,N,129.9899902,WCMB,248
1071457,Y,Y,N,29.98999023,NA,417
1071458,Y,N,N,129.9899902,WCMB,356
1071459,Y,Y,N,29.98999023,WC,248
1071460,U,N,R,79.98999023,WCMB,61
1071461,U,Y,R,79.98999023,WCMB,310
1071462,U,Y,N,149.9899902,WCMB,417
1071463,N,Y,N,29.98999023,WC,310
1071464,N,T,N,99.98999023,WCMB,248
1071465,U,Y,N,59.98999023,WCMB,356
1071466,U,Y,N,129.9899902,WCMB,248
1071467,U,Y,N,149.9899902,WCMB,310
1071468,Y,Y,N,129.9899902,WCMB,310
1071469,Y,Y,N,149.9899902,WCMB,310
1071470,U,Y,N,149.9899902,WCMB,356
1071471,Y,Y,N,59.98999023,WCMB,417
1071472,U,Y,N,59.98999023,WCMB,417
1071473,Y,N,N,129.9899902,WCMB,12
1071474,U,Y,N,199.9899902,WCMB,248
1071475,U,Y,N,29.98999023,WC,248
1071476,U,Y,N,79.98999023,WCMB,248
1071477,U,Y,N,79.98999023,WCMB,310
1071478,U,Y,R,99.98999023,WCMB,255
1071479,U,N,N,29.98999023,WC,240
1071480,U,Y,N,149.9899902,WCMB,310
1071481,Y,Y,N,149.9899902,WCMB,220
1071482,U,Y,N,199.9899902,WCMB,356
1071483,U,Y,N,59.98999023,WCMB,356
1071484,U,N,N,129.9899902,WCMB,185
1071485,N,Y,N,129.9899902,WCMB,356
1071486,U,N,N,129.9899902,WCMB,69
1071487,U,N,N,29.98999023,NA,310
1071488,N,Y,N,59.98999023,WCMB,310
1071489,U,N,N,29.98999023,WC,417
1071490,Y,Y,N,59.98999023,WCMB,356
1071491,U,Y,N,129.9899902,WCMB,356
1071492,Y,Y,N,199.9899902,WCMB,310
1071493,U,Y,N,79.98999023,WCMB,417
1071494,N,Y,N,59.98999023,WCMB,310
1071495,U,T,N,99.98999023,WCMB,172
1071496,U,Y,N,59.98999023,WCMB,310
1071497,U,Y,N,149.9899902,WCMB,356
1071498,Y,N,N,129.9899902,WCMB,344
1071499,U,Y,N,29.98999023,WC,417
1071500,Y,T,N,99.98999023,WCMB,248
1071501,Y,Y,N,29.98999023,WC,310
1071502,U,Y,R,99.98999023,WCMB,89
1071503,U,Y,N,59.98999023,WCMB,356
1071504,U,Y,N,29.98999023,WC,310
1071505,Y,Y,N,29.98999023,WC,248
1071506,Y,Y,R,29.98999023,WCMB,132
1071507,U,Y,N,129.9899902,WCMB,310
1071508,U,N,R,9.989997864,WCMB,53
1071509,N,Y,N,59.98999023,WCMB,149
1071510,N,Y,R,129.9899902,WCMB,278
1071511,U,Y,N,149.9899902,WCMB,356
1071512,U,Y,N,149.9899902,WCMB,310
1071513,Y,Y,N,29.98999023,WC,356
1071514,U,Y,N,29.98999023,NA,356
1071515,N,Y,N,59.98999023,WCMB,310
1071516,U,N,N,129.9899902,WCMB,417
1071517,Y,N,N,29.98999023,NA,225
1071518,U,Y,R,39.98999023,WCMB,310
1071519,U,Y,N,199.9899902,WCMB,356
1071520,Y,T,N,99.98999023,WCMB,417
1071521,U,Y,N,199.9899902,WCMB,248
1071522,U,Y,N,129.9899902,WCMB,417
1071523,U,Y,N,79.98999023,WCMB,356
1071524,Y,N,N,29.98999023,WC,274
1071525,U,Y,R,9.989997864,WC,356
1071526,U,Y,N,149.9899902,WCMB,310
1071527,Y,Y,N,149.9899902,WCMB,310
1071528,U,Y,N,129.9899902,WCMB,310
1071529,Y,Y,N,199.9899902,WCMB,75
1071530,U,N,N,129.9899902,WCMB,310
1071531,U,Y,N,149.9899902,WCMB,230
1071532,U,N,N,NA,WC,3
1071533,Y,Y,N,129.9899902,WCMB,356
1071534,Y,Y,N,29.98999023,WC,310
1071535,Y,Y,N,149.9899902,WCMB,310
1071536,U,Y,N,129.9899902,WCMB,310
1071537,U,Y,R,79.98999023,WCMB,175
1071538,U,Y,N,59.98999023,WCMB,356
1071539,N,Y,R,29.98999023,WCMB,79
1071540,U,Y,N,59.98999023,WCMB,248
1071541,U,T,N,99.98999023,WCMB,248
1071542,U,T,R,129.9899902,WCMB,45
1071543,Y,Y,N,59.98999023,WCMB,248
1071544,U,Y,N,149.9899902,WCMB,417
1071545,N,Y,N,149.9899902,WCMB,218
1071546,U,T,N,99.98999023,WCMB,332
1071547,U,Y,N,59.98999023,WCMB,248
1071548,U,Y,N,59.98999023,WCMB,417
1071549,U,Y,N,59.98999023,WCMB,310
1071550,N,Y,N,129.9899902,WCMB,248
1071551,N,Y,R,79.98999023,WCMB,180
1071552,U,Y,N,199.9899902,WCMB,356
1071553,Y,N,N,129.9899902,WCMB,10
1071554,Y,Y,N,199.9899902,WCMB,356
1071555,U,Y,N,59.98999023,WCMB,310
1071556,U,Y,N,149.9899902,WCMB,417
1071557,U,Y,N,199.9899902,WCMB,44
1071558,U,Y,N,199.9899902,WCMB,356
1071559,U,Y,N,199.9899902,WCMB,310
1071560,Y,Y,N,129.9899902,WCMB,417
1071561,N,N,N,129.9899902,WCMB,248
1071562,U,N,N,29.98999023,WCMB,310
1071563,U,Y,N,129.9899902,WCMB,9
1071564,U,N,N,299.9899902,WCMB,72
1071565,U,Y,N,79.98999023,WCMB,356
1071566,N,Y,N,199.9899902,WCMB,248
1071567,U,Y,N,59.98999023,WCMB,248
1071568,Y,Y,N,129.9899902,WCMB,149
1071569,Y,Y,R,29.98999023,WCMB,176
1071570,U,Y,N,149.9899902,WCMB,310
1071571,N,Y,N,149.9899902,WCMB,104
1071572,N,Y,N,129.9899902,WCMB,307
1071573,U,Y,N,149.9899902,WCMB,235
1071574,Y,Y,N,79.98999023,WCMB,356
1071575,U,N,N,399.9899902,WCMB,310
1071576,U,N,N,NA,WC,310
1071577,U,Y,N,129.9899902,WCMB,356
1071578,U,Y,N,59.98999023,WCMB,310
1071579,Y,Y,N,149.9899902,WCMB,417
1071580,U,Y,N,129.9899902,WCMB,417
1071581,N,Y,N,129.9899902,WCMB,310
1071582,U,Y,N,149.9899902,WCMB,310
1071583,U,Y,N,149.9899902,WCMB,165
1071584,U,Y,N,59.98999023,WCMB,417
1071585,U,N,R,9.989997864,WC,356
1071586,U,Y,N,149.9899902,WCMB,248
1071587,Y,Y,N,149.9899902,WCMB,248
1071588,U,Y,N,149.9899902,WCMB,248
1071589,U,N,N,29.98999023,WC,417
1071590,U,Y,N,59.98999023,WCMB,310
1071591,U,Y,N,149.9899902,WCMB,310
1071592,N,Y,N,149.9899902,WCMB,356
1071593,Y,Y,N,129.9899902,WCMB,310
1071594,N,N,N,29.98999023,WCMB,417
1071595,N,Y,N,129.9899902,WCMB,356
