Customer_info$Customer.Customer_ID,CustServ.custcare_Mean,CustServ.ccrndmou_Mean,CustServ.cc_mou_Mean
1094589,0.333333333,0.333333333,0.333333333
1094590,0,0,0
1094591,5,17.66666667,15.02666667
1094592,3.333333333,14,12.51666667
1094593,0,0,0
1094594,18.33333333,61.66666667,51.68
1094595,5,7.333333333,4.79
1094596,0.666666667,2.333333333,1.966666667
1094597,6.666666667,11,7.846666667
1094598,0,0,0
1094599,0.666666667,4,3.653333333
1094600,0,0,0
1094601,0,0,0
1094602,0,0,0
1094603,2,2.666666667,1.646666667
1094604,0,0,0
1094605,0,0,0
1094606,0,0,0
1094607,35,38,23.01
1094608,0,0,0
1094609,0.666666667,0.666666667,0.326666667
1094610,4.333333333,42.66666667,39.71666667
1094611,5.666666667,13.66666667,9.503333333
1094612,2.333333333,2.333333333,1.5
1094613,0,0,0
1094614,0.666666667,1,0.643333333
1094615,0.333333333,1,0.673333333
1094616,6,10.33333333,7.483333333
1094617,0.666666667,1.333333333,0.82
1094618,11,30.66666667,23.36
1094619,2.333333333,5,3.77
1094620,1,2.333333333,1.74
1094621,0.666666667,0.666666667,0.306666667
1094622,1.333333333,1.666666667,0.83
1094623,1.333333333,1.333333333,0.76
1094624,0,0,0
1094625,0,0,0
1094626,0,0,0
1094627,0,0,0
1094628,0,0,0
1094629,0,0,0
1094630,5.333333333,16,13.43666667
1094631,0,0,0
1094632,13.66666667,29,20.49666667
1094633,0,0,0
1094634,1.333333333,6.666666667,5.576666667
1094635,0,0,0
1094636,0,0,0
1094637,11.33333333,49.33333333,41.90666667
1094638,4.666666667,18.33333333,15.28666667
1094639,0.333333333,0.666666667,0.54
1094640,0,0,0
1094641,0,0,0
1094642,3,6,5.163333333
1094643,4.666666667,8.333333333,5.856666667
1094644,4.666666667,17.33333333,14.85333333
1094645,1.333333333,1.333333333,0.38
1094646,0,0,0
1094647,0,0,0
1094648,3.666666667,5,3.663333333
1094649,0.333333333,0.666666667,0.356666667
1094650,0,0,0
1094651,0.666666667,3.333333333,3.2
1094652,0,0,0
1094653,0,0,0
1094654,9,15.33333333,9.583333333
1094655,3.666666667,5.666666667,3.773333333
1094656,0.333333333,0.333333333,0.033333333
1094657,7.333333333,7.666666667,4.873333333
1094658,0,0,0
1094659,0,0,0
1094660,5,7.333333333,4.176666667
1094661,15.33333333,34.66666667,27.17
1094662,0,0,0
1094663,2,2.666666667,1.793333333
1094664,3.666666667,3.666666667,2.313333333
1094665,0,0,0
1094666,1.666666667,3.666666667,3.06
1094667,1,4.666666667,4.426666667
1094668,23.66666667,66.66666667,51.83666667
1094669,0,0,0
1094670,25.33333333,43.66666667,30.33333333
1094671,1.666666667,1.666666667,0.436666667
1094672,8.666666667,9.333333333,2.606666667
1094673,1.666666667,1.666666667,0.243333333
1094674,0,0,0
1094675,6,12.66666667,8.983333333
1094676,1,20.66666667,20.22666667
1094677,0,0,0
1094678,0,0,0
1094679,0,0,0
1094680,0,0,0
1094681,11,50.33333333,43.59666667
1094682,4.333333333,7,4.94
1094683,7.333333333,9.666666667,6.166666667
1094684,4.333333333,7.666666667,4.74
1094685,11.66666667,26.33333333,20.42666667
1094686,0,0,0
1094687,0,0,0
1094688,0,0,0
1094689,0.666666667,1.666666667,1.29
1094690,0,0,0
1094691,0.666666667,0.666666667,0.483333333
1094692,9,17.33333333,11.82333333
1094693,0,0,0
1094694,0,0,0
1094695,0,0,0
1094696,0.666666667,1,0.56
1094697,0,0,0
1094698,4.333333333,5.333333333,3.703333333
1094699,21.33333333,214.3333333,200.66
1094700,0,0,0
1094701,0,0,0
1094702,1.666666667,4.666666667,3.8
1094703,2,3.333333333,1.526666667
1094704,0.666666667,0.666666667,0.56
1094705,5.333333333,9.666666667,6.576666667
1094706,0.333333333,1.666666667,1.456666667
1094707,0,0,0
1094708,0,0,0
1094709,0,0,0
1094710,0,0,0
1094711,0,0,0
1094712,0,0,0
1094713,24,31,13.1
1094714,1.333333333,2.666666667,2.173333333
1094715,16.66666667,26.66666667,17.51333333
1094716,0,0,0
1094717,0,0,0
1094718,0,0,0
1094719,0,0,0
1094720,2,4.333333333,3.206666667
1094721,0,0,0
1094722,1.333333333,1.666666667,0.706666667
1094723,5.666666667,8.333333333,3.856666667
1094724,2.333333333,7,5.396666667
1094725,0,0,0
1094726,9.666666667,25,21.07
1094727,3.333333333,11.66666667,10.11333333
1094728,1,2,1.27
1094729,0.333333333,0.666666667,0.376666667
1094730,6.666666667,18.33333333,15.18
1094731,0.333333333,1.666666667,1.643333333
1094732,0,0,0
1094733,2.666666667,2.666666667,0.486666667
1094734,0,0,0
1094735,1,2,1.266666667
1094736,1,2.666666667,2.193333333
1094737,0.666666667,2,1.67
1094738,5,19.66666667,16.76
1094739,5,10.33333333,7.196666667
1094740,1.666666667,2.333333333,1.306666667
1094741,0,0,0
1094742,18,37.33333333,28.38333333
1094743,0,0,0
1094744,0,0,0
1094745,0,0,0
1094746,9.666666667,10,5.746666667
1094747,5.666666667,13.33333333,10.82
1094748,0,0,0
1094749,1.333333333,6,5.163333333
1094750,2.666666667,7,5.416666667
1094751,1,7,6.696666667
1094752,6.333333333,14,10.37333333
1094753,7.333333333,12.66666667,7.11
1094754,0,0,0
1094755,0,0,0
1094756,5.333333333,12.66666667,10.31333333
1094757,9,12.66666667,8.083333333
1094758,1,1.666666667,0.933333333
1094759,0.333333333,1.666666667,1.373333333
1094760,0.666666667,1,0.483333333
1094761,0,0,0
1094762,12.33333333,19,13.16333333
1094763,0,0,0
1094764,1.666666667,15,14.25
1094765,19,47,31.31333333
1094766,12,19.66666667,11.63333333
1094767,32.33333333,125.3333333,107.1766667
1094768,0,0,0
1094769,0,0,0
1094770,0,0,0
1094771,2.666666667,3.333333333,1.676666667
1094772,3,4.666666667,3.01
1094773,0,0,0
1094774,0,0,0
1094775,9.333333333,13.33333333,8.69
1094776,0,0,0
1094777,1.333333333,1.333333333,0.653333333
1094778,6.333333333,7.333333333,5.083333333
1094779,0,0,0
1094780,0,0,0
1094781,0.333333333,1.333333333,1.2
1094782,13,18.33333333,9.88
1094783,8.333333333,18.66666667,13.52
1094784,3,3.666666667,2.556666667
1094785,3.666666667,5.333333333,3.48
1094786,6,7.666666667,5.28
1094787,0,0,0
1094788,10,44,38.55666667
1094789,1.666666667,7,6.13
1094790,0,0,0
1094791,0.666666667,0.666666667,0.173333333
1094792,6.333333333,7,1.93
1094793,0,0,0
1094794,1.333333333,5.333333333,4.146666667
1094795,0,0,0
1094796,0,0,0
1094797,0.333333333,0.666666667,0.666666667
1094798,5.666666667,14.33333333,11.53
1094799,0,0,0
1094800,0,0,0
1094801,0,0,0
1094802,4.333333333,13,10.86
1094803,15.33333333,62.66666667,54.78
1094804,4,11,8.21
1094805,0,0,0
1094806,0,0,0
1094807,1.333333333,4,3.273333333
1094808,42.66666667,155,130.52
1094809,7.333333333,12.33333333,8.436666667
1094810,5.333333333,25.33333333,22.28666667
1094811,6,12,9.24
1094812,0,0,0
1094813,0,0,0
1094814,3,4.333333333,2.783333333
1094815,0,0,0
1094816,0,0,0
1094817,0,0,0
1094818,0,0,0
1094819,0,0,0
1094820,3.666666667,57.33333333,55.3
1094821,0,0,0
1094822,0,0,0
1094823,16.66666667,16.66666667,4.613333333
1094824,4.666666667,6.333333333,3.313333333
1094825,0.666666667,1,0.76
1094826,4.666666667,5,3.013333333
1094827,0,0,0
1094828,0,0,0
1094829,22.33333333,22.33333333,2.946666667
1094830,0,0,0
1094831,0,0,0
1094832,3.666666667,7,4.623333333
1094833,0,0,0
1094834,0.666666667,1.333333333,0.983333333
1094835,0,0,0
1094836,0.666666667,0.666666667,0.093333333
1094837,3.333333333,8,5.593333333
1094838,0,0,0
1094839,0,0,0
1094840,0,0,0
1094841,14.66666667,26,16.88
1094842,3.333333333,7.333333333,5.753333333
1094843,13.33333333,27,19.66333333
1094844,0.333333333,1,0.766666667
1094845,3.666666667,4,1.523333333
1094846,0,0,0
1094847,1.333333333,4.666666667,3.95
1094848,3.333333333,3.333333333,2.006666667
1094849,0,0,0
1094850,0,0,0
1094851,1,3.333333333,2.443333333
1094852,0,0,0
1094853,0,0,0
1094854,0,0,0
1094855,1,3,2.666666667
1094856,0,0,0
1094857,2,2,0.633333333
1094858,15.66666667,38.66666667,30.28
1094859,2.333333333,7,5.14
1094860,0.333333333,0.333333333,0.043333333
1094861,27.66666667,77,62.47666667
1094862,4.333333333,5.666666667,4.356666667
1094863,1,14.66666667,14.17333333
1094864,1.333333333,2.333333333,1.596666667
1094865,0.666666667,1,0.926666667
1094866,5,16.66666667,14.13666667
1094867,0,0,0
1094868,2.333333333,5,3.346666667
1094869,0,0,0
1094870,0,0,0
1094871,1,1.333333333,0.84
1094872,11.66666667,14.33333333,7.63
1094873,0,0,0
1094874,5.666666667,13.33333333,10.63333333
1094875,4.666666667,4.666666667,1.333333333
1094876,2.666666667,6.666666667,5.713333333
1094877,1,1.666666667,1.206666667
1094878,0,0,0
1094879,16.33333333,25.66666667,13.2
1094880,0.666666667,0.666666667,0.156666667
1094881,7.333333333,28.33333333,24.78
1094882,4,7,4.256666667
1094883,0,0,0
1094884,0,0,0
1094885,20,31.66666667,21.36666667
1094886,8,25.33333333,21.77333333
1094887,0,0,0
1094888,0,0,0
1094889,3.666666667,9.333333333,7.923333333
1094890,0,0,0
1094891,5.333333333,7.666666667,4.716666667
1094892,0,0,0
1094893,1.333333333,1.333333333,0.953333333
1094894,3,6.333333333,4.573333333
1094895,3.666666667,13.66666667,12.23666667
1094896,5.333333333,24.66666667,22.65333333
1094897,1.333333333,4,2.926666667
1094898,0,0,0
1094899,2,2.666666667,1.466666667
1094900,0,0,0
1094901,0,0,0
1094902,0,0,0
1094903,14.66666667,34.66666667,26.83
1094904,0.666666667,4,3.716666667
1094905,0,0,0
1094906,0,0,0
1094907,10,16,10.44333333
1094908,7.333333333,9.333333333,6.443333333
1094909,0,0,0
1094910,0.333333333,1.333333333,1.176666667
1094911,0,0,0
1094912,2.666666667,8,6.563333333
1094913,2.666666667,7.333333333,5.36
1094914,21.33333333,66,57.07333333
1094915,10.33333333,50,44.46
1094916,1.666666667,1.666666667,0.92
1094917,0,0,0
1094918,12,16.66666667,10.05
1094919,0,0,0
1094920,0.666666667,0.666666667,0.51
1094921,17.66666667,48.33333333,38.87
1094922,0.333333333,0.666666667,0.39
1094923,0,0,0
1094924,8.333333333,24,19.93333333
1094925,30.66666667,46.66666667,30.77
1094926,0,0,0
1094927,2,13.66666667,13.27
1094928,0.666666667,1,0.693333333
1094929,2.333333333,2.333333333,0.91
1094930,0,0,0
1094931,0,0,0
1094932,0,0,0
1094933,1.333333333,3,2.19
1094934,10.33333333,26,19.14666667
1094935,12.66666667,19,10.59
1094936,3.666666667,27.33333333,25.78333333
1094937,8.333333333,9,3.533333333
1094938,5.666666667,12,8.793333333
1094939,3.333333333,6.666666667,4.803333333
1094940,0.666666667,5,4.54
1094941,0,0,0
1094942,0.666666667,16,15.60333333
1094943,0,0,0
1094944,0,0,0
1094945,3.333333333,4,2.62
1094946,4.333333333,9.333333333,6.61
1094947,1.666666667,3.333333333,2.383333333
1094948,0,0,0
1094949,17,87,77.23333333
1094950,0,0,0
1094951,0,0,0
1094952,0,0,0
1094953,0,0,0
1094954,0.666666667,0.666666667,0.513333333
1094955,0,0,0
1094956,0,0,0
1094957,5,20.33333333,17.28666667
1094958,0,0,0
1094959,5,5.333333333,3.423333333
1094960,0,0,0
1094961,9,28.66666667,24.33666667
1094962,0,0,0
1094963,11.66666667,16.33333333,9.24
1094964,0.333333333,0.333333333,0.223333333
1094965,0,0,0
1094966,6,11,7.12
1094967,0,0,0
1094968,5.666666667,26.33333333,22.50666667
1094969,2.666666667,14.66666667,13.01333333
1094970,0.666666667,6,5.78
1094971,0,0,0
1094972,36.66666667,59,35.08666667
1094973,13.66666667,13.66666667,7.423333333
1094974,0,0,0
1094975,2.333333333,9.666666667,8.383333333
1094976,0,0,0
1094977,4.333333333,10,7.803333333
1094978,0,0,0
1094979,6,8.333333333,4.563333333
1094980,3.666666667,12,9.71
1094981,4,6.333333333,3.233333333
1094982,13.33333333,30,20.32
1094983,3,3,1.866666667
1094984,1.666666667,2,0.773333333
1094985,2.333333333,13,11.79333333
1094986,0,0,0
1094987,4,5,2.46
1094988,0,0,0
1094989,4,5.333333333,2.423333333
1094990,3.666666667,6,3.686666667
1094991,0.666666667,0.666666667,0.58
1094992,62,219.3333333,184.3033333
1094993,1.666666667,5.666666667,4.916666667
1094994,0,0,0
1094995,0,0,0
1094996,8.333333333,10,5.843333333
1094997,2.666666667,7.666666667,6.353333333
1094998,6,6.666666667,2.306666667
1094999,1.666666667,2,1.42
1095000,0,0,0
1095001,0,0,0
1095002,0,0,0
1095003,0,0,0
1095004,0,0,0
1095005,20.33333333,36,26.06333333
1095006,3.666666667,17.33333333,15.52666667
1095007,38.66666667,96.66666667,76.22333333
1095008,5.333333333,24,21.66333333
1095009,0.666666667,14.66666667,14.50666667
1095010,0.666666667,1.333333333,0.8
1095011,0.666666667,7,6.583333333
1095012,0,0,0
1095013,0.333333333,2.333333333,2.023333333
1095014,1,1,0.723333333
1095015,9.666666667,29.66666667,23.52666667
1095016,0,0,0
1095017,7.666666667,30.66666667,26.5
1095018,0,0,0
1095019,2.333333333,7,5.483333333
1095020,0,0,0
1095021,35.33333333,105,83.58333333
1095022,3.666666667,4.333333333,1.546666667
1095023,0,0,0
1095024,0,0,0
1095025,0.666666667,5.666666667,5.21
1095026,0.333333333,2.666666667,2.643333333
1095027,0,0,0
1095028,1.333333333,1.333333333,0.913333333
1095029,0,0,0
1095030,0,0,0
1095031,0,0,0
1095032,0,0,0
1095033,0,0,0
1095034,0,0,0
1095035,4.333333333,12,10.51
1095036,0,0,0
1095037,0,0,0
1095038,0,0,0
1095039,1.333333333,1.333333333,0.803333333
1095040,0,0,0
1095041,16,28.33333333,20.44
1095042,0,0,0
1095043,0,0,0
1095044,4.333333333,6.666666667,4.753333333
1095045,24,32.33333333,17.08333333
1095046,1,5,4.61
1095047,0,0,0
1095048,0.666666667,0.666666667,0.453333333
1095049,17.33333333,29.33333333,20.21666667
1095050,5.333333333,11.66666667,8.42
1095051,4.666666667,8.666666667,5.943333333
1095052,1.666666667,4.333333333,3.146666667
1095053,0.666666667,0.666666667,0.346666667
1095054,20.33333333,33.33333333,21.54
1095055,0,0,0
1095056,42.33333333,94,69.81666667
1095057,1,1.333333333,0.69
1095058,24,41.33333333,29.03666667
1095059,0,0,0
1095060,0,0,0
1095061,6.666666667,8.666666667,5.086666667
1095062,0,0,0
1095063,1.333333333,3.666666667,2.673333333
1095064,5.333333333,14.33333333,10.723333330000001
1095065,16.33333333,35.33333333,25.42
1095066,0,0,0
1095067,2,2,1.193333333
1095068,0,0,0
1095069,0.333333333,3.333333333,3.123333333
1095070,32,72.66666667,52.81
1095071,2.666666667,4,2.976666667
1095072,1,2.333333333,2.076666667
1095073,8,20.66666667,16.18666667
1095074,0,0,0
1095075,0,0,0
1095076,0,0,0
1095077,0.666666667,4.333333333,4.066666667
1095078,0.333333333,6.666666667,6.65
1095079,11,22,15.93
1095080,1,1.333333333,0.886666667
1095081,7.333333333,19.33333333,13.95333333
1095082,0.666666667,10,9.366666667
1095083,0,0,0
1095084,5.333333333,25.33333333,22.87333333
1095085,0,0,0
1095086,3.666666667,7.666666667,5.303333333
1095087,5,9,5.89
1095088,10.33333333,11.33333333,6.58
1095089,26,66,50.19666667
1095090,0,0,0
1095091,2,3,1.796666667
1095092,0,0,0
1095093,0,0,0
1095094,5.666666667,8.333333333,3.616666667
1095095,19.33333333,55,44.19666667
1095096,0.333333333,0.666666667,0.416666667
1095097,0,0,0
1095098,0,0,0
1095099,1,1.333333333,0.626666667
1095100,1,3,2.35
1095101,0,0,0
1095102,6.333333333,8,3.483333333
1095103,1.666666667,13,11.96333333
1095104,0.666666667,11.66666667,11.17666667
1095105,1.333333333,3,2.153333333
1095106,0,0,0
1095107,0,0,0
1095108,0,0,0
1095109,0,0,0
1095110,5.333333333,13.33333333,9.833333333
1095111,0.333333333,2.666666667,2.366666667
1095112,0,0,0
1095113,0.666666667,0.666666667,0.56
1095114,0.666666667,1.333333333,0.873333333
1095115,6.333333333,29.66666667,26.56
1095116,28.33333333,71.33333333,52.73333333
1095117,1,3.666666667,3.053333333
1095118,0,0,0
1095119,8.333333333,8.333333333,3.413333333
1095120,11.33333333,14.66666667,9.286666667
1095121,0,0,0
1095122,0,0,0
1095123,97.66666667,198,131.8366667
1095124,0,0,0
1095125,0,0,0
1095126,2,3.666666667,2.626666667
1095127,0,0,0
1095128,17.66666667,41.33333333,33.24333333
1095129,11.66666667,20.66666667,13.44
1095130,0,0,0
1095131,2,6.666666667,5.353333333
1095132,1.333333333,8.666666667,8.08
1095133,2,4,3.243333333
1095134,1.333333333,1.666666667,1.116666667
1095135,0,0,0
1095136,0.666666667,1,0.71
1095137,2.666666667,5.333333333,3.96
1095138,1.333333333,2.666666667,2.253333333
1095139,14.66666667,29,21.98
1095140,6.666666667,10.66666667,8.18
1095141,12,16.33333333,11.19
1095142,5,7.666666667,4.85
1095143,0,0,0
1095144,5.333333333,13,10.47
1095145,0.333333333,0.333333333,0.29
1095146,0,0,0
1095147,0.333333333,2.666666667,2.4
1095148,0,0,0
1095149,0,0,0
1095150,0,0,0
1095151,5,5.666666667,4.386666667
1095152,8.666666667,13.33333333,6.35
1095153,0,0,0
1095154,12.66666667,32.66666667,26.73333333
1095155,0,0,0
1095156,0,0,0
1095157,0,0,0
1095158,4.666666667,4.666666667,0.623333333
1095159,0,0,0
1095160,0,0,0
1095161,0,0,0
1095162,0,0,0
1095163,0,0,0
1095164,8.666666667,41.66666667,35.93
1095165,0,0,0
1095166,0,0,0
1095167,20.33333333,45.66666667,35.27
1095168,0,0,0
1095169,0.333333333,0.333333333,0.1
1095170,8,12.66666667,5.933333333
1095171,1,3.666666667,3.18
1095172,15,22,11.02
1095173,55.66666667,83.66666667,47.51
1095174,14.33333333,30.66666667,23.29333333
1095175,0,0,0
1095176,5.333333333,6.666666667,4.64
1095177,0,0,0
1095178,4.333333333,4.666666667,2.236666667
1095179,0,0,0
1095180,2,2.333333333,1.66
1095181,0.333333333,0.333333333,0.233333333
1095182,2.666666667,2.666666667,1.306666667
1095183,0,0,0
1095184,1.666666667,4.666666667,3.913333333
1095185,0,0,0
1095186,2.333333333,4.333333333,3.116666667
1095187,5,7.333333333,5
1095188,0,0,0
1095189,0.333333333,1.666666667,1.423333333
1095190,0,0,0
1095191,0,0,0
1095192,1.666666667,3.666666667,2.976666667
1095193,2,4,2.66
1095194,0,0,0
1095195,1.333333333,8,7.543333333
1095196,3.666666667,7.666666667,5.323333333
1095197,7.333333333,11.66666667,8.116666667
1095198,0,0,0
1095199,0,0,0
1095200,0.666666667,3.666666667,3.343333333
1095201,17,21.33333333,13.49333333
1095202,0,0,0
1095203,0,0,0
1095204,0,0,0
1095205,2,2,0.276666667
1095206,7,9.666666667,4.66
1095207,4.333333333,4.333333333,3.05
1095208,0,0,0
1095209,0,0,0
1095210,0,0,0
1095211,0,0,0
1095212,2.333333333,3,2
1095213,0,0,0
1095214,5,5.666666667,2.806666667
1095215,0,0,0
1095216,0,0,0
1095217,3,11.66666667,10.28
1095218,0,0,0
1095219,9.666666667,19.33333333,12.85333333
1095220,0,0,0
1095221,0,0,0
1095222,0,0,0
1095223,7.333333333,17,13.00666667
1095224,0,0,0
1095225,3.666666667,5.333333333,3.74
1095226,0.333333333,0.333333333,0.233333333
1095227,0,0,0
1095228,0,0,0
1095229,7.666666667,24,19.94666667
1095230,0,0,0
1095231,1,1.333333333,0.813333333
1095232,0,0,0
1095233,0.333333333,0.333333333,0.25
1095234,0,0,0
1095235,0.333333333,1.666666667,1.59
1095236,0.333333333,0.666666667,0.576666667
1095237,0.666666667,1,0.613333333
1095238,1.666666667,3,1.94
1095239,0,0,0
1095240,1.333333333,2.333333333,1.646666667
1095241,1,4,3.496666667
1095242,0.666666667,10,9.866666667
1095243,6,24.66666667,21.40333333
1095244,0.666666667,1.666666667,1.15
1095245,0,0,0
1095246,23.66666667,81.66666667,65.47
1095247,0,0,0
1095248,3.333333333,4.666666667,3.27
1095249,7.333333333,9.333333333,6.463333333
1095250,0.666666667,0.666666667,0.553333333
1095251,6.333333333,7.666666667,4.763333333
1095252,0.666666667,1.333333333,1
1095253,3,11,9.026666667
1095254,0,0,0
1095255,0,0,0
1095256,6.333333333,9.666666667,5.923333333
1095257,0,0,0
1095258,20,30.66666667,19.24666667
1095259,0.333333333,0.666666667,0.56
1095260,5,8.333333333,5.673333333
1095261,21.66666667,68.66666667,57.66666667
1095262,0,0,0
1095263,1.666666667,6.666666667,5.573333333
1095264,0,0,0
1095265,1.666666667,4.333333333,4.026666667
1095266,0,0,0
1095267,1.333333333,2.666666667,1.98
1095268,0,0,0
1095269,3.333333333,5.333333333,3.99
1095270,4,11,8.646666667
1095271,27.66666667,48,31.03
1095272,3,4.333333333,2.443333333
1095273,3.333333333,19,17.69666667
1095274,12.66666667,55,48.38666667
1095275,2.333333333,3,2.053333333
1095276,2.333333333,2.666666667,1
1095277,0,0,0
1095278,15,19.66666667,12.36666667
1095279,7,17,12.88
1095280,2.333333333,6,4.136666667
1095281,0.333333333,0.333333333,0.016666667
1095282,5,14.66666667,12.86
1095283,18,22.66666667,14.38666667
1095284,4.333333333,7,4.733333333
1095285,0.666666667,1.333333333,0.68
1095286,2.333333333,7.333333333,5.956666667
1095287,0,0,0
1095288,10.33333333,12.66666667,6
1095289,2.666666667,12.66666667,11.11666667
1095290,0.333333333,0.333333333,0.033333333
1095291,0,0,0
1095292,0,0,0
1095293,0,0,0
1095294,0.333333333,3.666666667,3.343333333
1095295,9.333333333,9.666666667,6.49
1095296,0,0,0
1095297,18.66666667,35,24.01666667
1095298,0,0,0
1095299,45.33333333,149,119.6
1095300,0,0,0
1095301,0,0,0
1095302,3.666666667,6,4.186666667
1095303,11.66666667,20.66666667,15.92666667
1095304,7,17,11.8
1095305,3,5.666666667,3.93
1095306,0,0,0
1095307,2,4.666666667,3.413333333
1095308,4.666666667,5.666666667,2.066666667
1095309,2,2,0.726666667
1095310,0,0,0
1095311,1.333333333,3.333333333,2.386666667
1095312,0,0,0
1095313,11,24.33333333,16.95666667
1095314,1,1.666666667,1.2
1095315,7,16.33333333,11.22666667
1095316,0,0,0
1095317,5,16.33333333,13.48666667
1095318,0,0,0
1095319,0,0,0
1095320,15,37.33333333,28.33
1095321,1,5.666666667,5.143333333
1095322,0,0,0
1095323,3.333333333,16,14.26333333
1095324,0,0,0
1095325,1.666666667,7,6.063333333
1095326,12.66666667,18.66666667,11.223333330000001
1095327,0,0,0
1095328,0.666666667,2,1.92
1095329,3,6.333333333,5.2
1095330,20,89.33333333,76.27
1095331,0,0,0
1095332,0,0,0
1095333,0.666666667,1.333333333,0.86
1095334,18.66666667,26.66666667,17.52333333
1095335,0.333333333,1,0.916666667
1095336,0.666666667,1.333333333,0.876666667
1095337,7,9,6.06
1095338,8.333333333,45.66666667,41.16666667
1095339,30.33333333,48.33333333,31.96666667
1095340,0,0,0
1095341,0.333333333,0.666666667,0.36
1095342,0,0,0
1095343,0.333333333,0.666666667,0.6
1095344,0.333333333,0.333333333,0.25
1095345,0.333333333,0.666666667,0.36
1095346,0,0,0
1095347,4,12.66666667,10.26333333
1095348,2.666666667,8,5.966666667
1095349,0.666666667,4.333333333,4.083333333
1095350,1.666666667,4,2.923333333
1095351,0,0,0
1095352,7,39.33333333,35.25666667
1095353,0,0,0
1095354,23,24,13.32666667
1095355,0.333333333,2.666666667,2.49
1095356,1.333333333,1.333333333,0.266666667
1095357,0,0,0
1095358,0,0,0
1095359,1.666666667,3.666666667,2.436666667
1095360,3.666666667,9,5.866666667
1095361,0,0,0
1095362,12,51.33333333,44.58333333
1095363,2,15.66666667,13.93
1095364,0.333333333,0.666666667,0.516666667
1095365,0.666666667,0.666666667,0.533333333
1095366,0,0,0
1095367,0,0,0
1095368,0.666666667,0.666666667,0.083333333
1095369,0,0,0
1095370,0,0,0
1095371,0,0,0
1095372,2.333333333,6.333333333,5.01
1095373,2.666666667,16,14.88666667
1095374,0,0,0
1095375,12.66666667,24,17.09333333
1095376,0,0,0
1095377,0,0,0
1095378,0,0,0
1095379,1.333333333,4,3.373333333
1095380,9,18.33333333,12.19333333
1095381,6.666666667,8,4.41
1095382,1.666666667,16.66666667,15.52666667
1095383,2,5,4.08
1095384,0,0,0
1095385,2.666666667,9,7.536666667
1095386,0,0,0
1095387,0,0,0
1095388,0,0,0
1095389,1,1.333333333,0.87
1095390,0.333333333,0.333333333,0.056666667
1095391,0.333333333,0.666666667,0.393333333
1095392,1,2.333333333,1.693333333
1095393,0,0,0
1095394,0,0,0
1095395,6.666666667,11,7.413333333
1095396,0.666666667,0.666666667,0.186666667
1095397,1,17.33333333,16.90666667
1095398,5.333333333,34,32.88
1095399,0,0,0
1095400,2.333333333,6,4.316666667
1095401,1,3.666666667,2.833333333
1095402,0,0,0
1095403,1.333333333,1.333333333,0.106666667
1095404,0,0,0
1095405,9,24,19.00333333
1095406,31.66666667,35.33333333,10.60666667
1095407,0,0,0
1095408,1.333333333,5,4.31
1095409,2.666666667,8.333333333,6.76
1095410,0.333333333,0.333333333,0.056666667
1095411,2.666666667,16,14.41
1095412,0,0,0
1095413,0,0,0
1095414,12.33333333,22,13.29
1095415,0,0,0
1095416,0,0,0
1095417,0,0,0
1095418,0,0,0
1095419,9.333333333,11.33333333,7.38
1095420,0.333333333,3.333333333,3.29
1095421,0,0,0
1095422,7.666666667,53.66666667,49.90666667
1095423,0,0,0
1095424,1.666666667,5,4.103333333
1095425,1.666666667,2.333333333,1.253333333
1095426,3,5,3.05
1095427,2,3,1.946666667
1095428,1.333333333,1.333333333,0.316666667
1095429,0,0,0
1095430,0.333333333,0.333333333,0.16
1095431,7.333333333,13.33333333,9.083333333
1095432,2.666666667,2.666666667,1.73
1095433,0,0,0
1095434,2.666666667,3.333333333,1.78
1095435,0,0,0
1095436,12,13.66666667,8.306666667
1095437,9.333333333,13.33333333,7.256666667
1095438,13.66666667,30.66666667,20.67333333
1095439,0,0,0
1095440,2.666666667,4,2.853333333
1095441,2.333333333,8.666666667,7.593333333
1095442,3,10.33333333,8.473333333
1095443,1.666666667,11,9.943333333
1095444,6.333333333,11,6.306666667
1095445,1,4.333333333,4.083333333
1095446,0,0,0
1095447,16,67.33333333,57.91666667
1095448,6.333333333,9,5.876666667
1095449,0,0,0
1095450,0,0,0
1095451,1.333333333,8.666666667,8.133333333
1095452,0,0,0
1095453,23.66666667,62.66666667,50.22333333
1095454,1.333333333,14,13.37333333
1095455,0,0,0
1095456,3.333333333,5.333333333,3.213333333
1095457,0,0,0
1095458,2.666666667,4.666666667,3.37
1095459,2,8,6.7
1095460,1,1.666666667,1.196666667
1095461,5,5.333333333,3.4
1095462,12,26,20.88666667
1095463,8.666666667,51.66666667,46.83666667
1095464,0.333333333,0.666666667,0.61
1095465,0,0,0
1095466,0.333333333,0.333333333,0.323333333
1095467,0,0,0
1095468,0,0,0
1095469,2.666666667,8,6.443333333
1095470,1.333333333,12,11.46666667
1095471,1,1.666666667,1.083333333
1095472,0,0,0
1095473,14,26.66666667,19.35666667
1095474,13.33333333,17.33333333,7.32
1095475,0.666666667,1.333333333,1.033333333
1095476,35.33333333,51.33333333,36.87666667
1095477,4.666666667,9,5.306666667
1095478,0,0,0
1095479,12,54.33333333,46.80333333
1095480,0,0,0
1095481,2.333333333,4.333333333,2.743333333
1095482,0.666666667,0.666666667,0.216666667
1095483,0,0,0
1095484,0,0,0
1095485,0,0,0
1095486,0,0,0
1095487,1.333333333,9,8.146666667
